stud_kod;predmet_name;ball;year
41172;Обществознание;72;2013
41172;История;57;2013
41176;Русский язык;90;2013
41176;Математика;83;2013
41176;Обществознание;88;2013
41179;Русский язык;79;2013
41179;Математика;66;2013
41179;Обществознание;78;2013
41212;Русский язык;73;2013
41212;Английский язык;78;2013
41212;Математика;70;2013
41212;Обществознание;78;2013
41217;Русский язык;79;2013
41217;Математика;63;2013
41217;Обществознание;72;2013
41220;Русский язык;92;2013
41220;Английский язык;70;2013
41220;Математика;63;2013
41220;Обществознание;93;2013
41234;Русский язык;95;2013
41234;Английский язык;85;2013
41234;Математика;79;2013
41234;Обществознание;80;2013
41236;Русский язык;70;2013
41236;Математика;60;2013
41236;Обществознание;83;2013
41246;Русский язык;95;2013
41246;Математика;56;2013
41246;Обществознание;90;2013
41254;Русский язык;82;2013
41254;Математика;60;2013
41254;Обществознание;55;2013
41254;Физика;45;2013
41271;Русский язык;84;2013
41271;Английский язык;84;2013
41271;Математика;77;2013
41271;Обществознание;90;2013
41275;Русский язык;54;2013
41275;Математика;40;2013
41275;Обществознание;60;2013
41276;Русский язык;68;2013
41276;Английский язык;70;2013
41276;Математика;44;2013
41276;Обществознание;62;2013
41276;Физика;41;2013
41285;Русский язык;82;2013
41285;Английский язык;73;2013
41285;Математика;74;2013
41285;Обществознание;69;2013
41294;Русский язык;71;2013
41294;Математика;48;2013
41294;Обществознание;52;2013
41297;Русский язык;95;2013
41297;Английский язык;87;2013
41297;Математика;74;2013
41297;Обществознание;90;2013
41324;Русский язык;55;2013
41324;Математика;28;2013
41324;Обществознание;63;2013
41345;Русский язык;72;2013
41345;Математика;36;2013
41345;Обществознание;61;2013
41357;Русский язык;67;2013
41357;Английский язык;83;2013
41357;Математика;66;2013
41357;Обществознание;66;2013
41358;Русский язык;84;2013
41358;Английский язык;82;2013
41358;Математика;72;2013
41358;Обществознание;69;2013
41360;Русский язык;95;2013
41360;Математика;85;2013
41360;Обществознание;88;2013
41363;Русский язык;71;2013
41363;Английский язык;69;2013
41363;Математика;63;2013
41363;Обществознание;67;2013
41363;История;57;2013
41373;Русский язык;72;2013
41373;Русский язык;72;2013
41373;Английский язык;0;2013
41373;Математика;48;2013
41373;Математика;48;2013
41373;Обществознание;72;2013
41373;Обществознание;72;2013
41373;История;49;2013
41373;История;49;2013
41386;Русский язык;50;2013
41386;Математика;32;2013
41386;Обществознание;47;2013
41402;Русский язык;59;2013
41402;Английский язык;33;2013
41402;Математика;52;2013
41402;Обществознание;65;2013
41406;Русский язык;58;2013
41406;Математика;48;2013
41406;Обществознание;58;2013
41406;Физика;41;2013
41412;Русский язык;84;2013
41412;Английский язык;75;2013
41412;Математика;72;2013
41412;Обществознание;83;2013
41422;Русский язык;73;2013
41422;Математика;52;2013
41422;Обществознание;62;2013
41422;История;66;2013
41428;Русский язык;79;2013
41428;Математика;52;2013
41428;Обществознание;58;2013
41433;Русский язык;82;2013
41433;Математика;63;2013
41433;Обществознание;72;2013
41463;Русский язык;69;2013
41463;Английский язык;65;2013
41463;Математика;52;2013
41463;Обществознание;61;2013
41468;Русский язык;87;2013
41468;Математика;70;2013
41468;Обществознание;69;2013
41472;Русский язык;42;2013
41472;Английский язык;0;2013
41472;Математика;32;2013
41472;Обществознание;40;2013
41479;Русский язык;87;2013
41479;Английский язык;45;2013
41479;Математика;66;2013
41479;Обществознание;83;2013
41479;Литература;54;2013
41489;Русский язык;55;2012
